No,Zulu,Julday,Temp
288,2016-01-21 21:10:00+00:00,2457409.38194444,208.1
289,2016-01-21 21:11:00+00:00,2457409.38263889,213.38
290,2016-01-21 21:12:00+00:00,2457409.38333333,210.8
291,2016-01-21 21:13:00+00:00,2457409.38402778,211.45
292,2016-01-21 21:14:00+00:00,2457409.38472222,208.48
293,2016-01-21 21:15:00+00:00,2457409.38541667,211.6
294,2016-01-21 21:16:00+00:00,2457409.38611111,216.25
295,2016-01-21 21:17:00+00:00,2457409.38680556,212.15
296,2016-01-21 21:18:00+00:00,2457409.3875,212.12
297,2016-01-21 21:19:00+00:00,2457409.38819445,214.07
298,2016-01-21 21:20:00+00:00,2457409.38888889,215.52
299,2016-01-21 21:21:00+00:00,2457409.38958333,215.8
300,2016-01-21 21:22:00+00:00,2457409.39027778,215.4
301,2016-01-21 21:23:00+00:00,2457409.39097222,215.78
302,2016-01-21 21:24:00+00:00,2457409.39166667,220.1
303,2016-01-21 21:25:00+00:00,2457409.39236111,216.55
304,2016-01-21 21:26:00+00:00,2457409.39305556,210.45
305,2016-01-21 21:27:00+00:00,2457409.39375,213.9
306,2016-01-21 21:28:00+00:00,2457409.39444445,217.95
307,2016-01-21 21:29:00+00:00,2457409.39513889,215.8
308,2016-01-21 21:30:00+00:00,2457409.39583333,209.45
309,2016-01-21 21:31:00+00:00,2457409.39652778,213.78
310,2016-01-21 21:32:00+00:00,2457409.39722222,208.82
311,2016-01-21 21:33:00+00:00,2457409.39791667,216.62
312,2016-01-21 21:34:00+00:00,2457409.39861111,212.02
313,2016-01-21 21:35:00+00:00,2457409.39930556,208.4
314,2016-01-21 21:36:00+00:00,2457409.4,218.33
315,2016-01-21 21:37:00+00:00,2457409.40069444,211.5
316,2016-01-21 21:38:00+00:00,2457409.40138889,208.05
317,2016-01-21 21:39:00+00:00,2457409.40208333,215.9
318,2016-01-21 21:40:00+00:00,2457409.40277778,209.9
319,2016-01-21 21:41:00+00:00,2457409.40347222,211.32
320,2016-01-21 21:42:00+00:00,2457409.40416667,212.8
321,2016-01-21 21:43:00+00:00,2457409.40486111,206.55
322,2016-01-21 21:44:00+00:00,2457409.40555556,216.95
323,2016-01-21 21:45:00+00:00,2457409.40625,210.5
324,2016-01-21 21:46:00+00:00,2457409.40694444,211.35
325,2016-01-21 21:47:00+00:00,2457409.40763889,217.15
326,2016-01-21 21:48:00+00:00,2457409.40833333,212.67
327,2016-01-21 21:49:00+00:00,2457409.40902778,211.7
328,2016-01-21 21:50:00+00:00,2457409.40972222,212.25
329,2016-01-21 21:51:00+00:00,2457409.41041667,219.23
330,2016-01-21 21:52:00+00:00,2457409.41111111,211.45
331,2016-01-21 21:53:00+00:00,2457409.41180556,211.55
332,2016-01-21 21:54:00+00:00,2457409.4125,221.82
333,2016-01-21 21:55:00+00:00,2457409.41319444,216.3
334,2016-01-21 21:56:00+00:00,2457409.41388889,213.68
335,2016-01-21 21:57:00+00:00,2457409.41458333,214.88
336,2016-01-21 21:58:00+00:00,2457409.41527778,217.2
337,2016-01-21 21:59:00+00:00,2457409.41597222,215.62
338,2016-01-21 22:00:00+00:00,2457409.41666667,221.45
339,2016-01-21 22:01:00+00:00,2457409.41736111,215.77
340,2016-01-21 22:02:00+00:00,2457409.41805556,210.9
341,2016-01-21 22:03:00+00:00,2457409.41875,214.58
342,2016-01-21 22:04:00+00:00,2457409.41944445,212.77
343,2016-01-21 22:05:00+00:00,2457409.42013889,210.8
344,2016-01-21 22:06:00+00:00,2457409.42083333,209.7
345,2016-01-21 22:07:00+00:00,2457409.42152778,214.58
346,2016-01-21 22:08:00+00:00,2457409.42222222,222.25
347,2016-01-21 22:09:00+00:00,2457409.42291667,218.12
348,2016-01-21 22:10:00+00:00,2457409.42361111,219.27
349,2016-01-21 22:11:00+00:00,2457409.42430556,210.97
350,2016-01-21 22:12:00+00:00,2457409.425,223.05
351,2016-01-21 22:13:00+00:00,2457409.42569445,219.33
352,2016-01-21 22:14:00+00:00,2457409.42638889,215.85
353,2016-01-21 22:15:00+00:00,2457409.42708333,216.35
354,2016-01-21 22:16:00+00:00,2457409.42777778,216.35
355,2016-01-21 22:17:00+00:00,2457409.42847222,217.68
356,2016-01-21 22:18:00+00:00,2457409.42916667,217.82
357,2016-01-21 22:19:00+00:00,2457409.42986111,214.23
358,2016-01-21 22:20:00+00:00,2457409.43055556,217.12
359,2016-01-21 22:21:00+00:00,2457409.43125,217.2
360,2016-01-21 22:22:00+00:00,2457409.43194444,213.5
361,2016-01-21 22:23:00+00:00,2457409.43263889,213.38
362,2016-01-21 22:24:00+00:00,2457409.43333333,216.88
363,2016-01-21 22:25:00+00:00,2457409.43402778,218.27
364,2016-01-21 22:26:00+00:00,2457409.43472222,221.52
365,2016-01-21 22:27:00+00:00,2457409.43541667,219.48
366,2016-01-21 22:28:00+00:00,2457409.43611111,216.08
367,2016-01-21 22:29:00+00:00,2457409.43680556,216.43
368,2016-01-21 22:30:00+00:00,2457409.4375,216.95
369,2016-01-21 22:31:00+00:00,2457409.43819444,216.92
370,2016-01-21 22:32:00+00:00,2457409.43888889,224.95
371,2016-01-21 22:33:00+00:00,2457409.43958333,215.1
372,2016-01-21 22:34:00+00:00,2457409.44027778,222.75
373,2016-01-21 22:35:00+00:00,2457409.44097222,216.62
